"ibge_code","detected","sup_eu","eq_br","sup_br","atrazine_category","simazine_category","atr_plus_sim_same_day_category","atr_plus_sim_same_month_category","atr_plus_sim_same_semestre_category","atr_plus_sim_same_year_category","atrazine_average_category","simazine_average_category"
"352150",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352160",27,3,0,1,"c4","c4","c4","c4","c4","c4","c5","c4"
"352170",27,13,0,0,"c5","c4","c5","c5","c5","c5","c4","c4"
"352180",27,16,1,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"352190",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"352200",5,4,0,0,"c2","c2","c2","c2","c2","c2","c2","c2"
"352210",25,8,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352215",23,2,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352220",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"352230",27,23,0,1,"c4","c5","c5","c5","c5","c5","c4","c5"
"352240",27,15,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352250",27,14,1,0,"c5","c4","c5","c5","c5","c5","c5","c4"
"352260",27,16,4,0,"c7","c4","c8","c8","c8","c8","c5","c4"
"352265",16,7,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"352270",27,7,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"352280",27,16,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"352300",27,6,0,1,"c4","c4","c4","c4","c4","c4","c4","c4"
"352310",27,26,5,0,"c7","c7","c8","c8","c8","c8","c5","c7"
"352320",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352340",27,13,1,0,"c5","c4","c5","c5","c5","c5","c5","c4"
"352350",27,18,0,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"352360",27,18,0,3,"c4","c4","c4","c4","c4","c4","c4","c4"
"352380",27,15,0,0,"c6","c5","c67","c67","c67","c67","c5","c5"
"352390",27,18,4,0,"c5","c5","c67","c67","c67","c67","c4","c5"
"352400",27,26,5,1,"c5","c7","c8","c8","c8","c8","c5","c7"
"352410",27,23,16,2,"c7","c7","c8","c8","c8","c8","c5","c7"
"352420",27,12,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352430",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352440",27,25,4,1,"c7","c5","c67","c67","c67","c67","c5","c5"
"352450",27,4,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352470",27,24,4,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"352480",27,17,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"352490",27,12,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352500",27,4,1,0,"c5","c4","c5","c5","c5","c5","c5","c4"
"352510",27,0,0,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"352520",27,8,1,0,"c5","c4","c5","c5","c5","c5","c5","c4"
"352530",27,19,2,0,"c4","c5","c5","c5","c5","c5","c5","c5"
"352550",27,17,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"352560",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352570",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352585",27,20,2,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"352590",27,22,1,0,"c6","c5","c67","c67","c67","c67","c5","c5"
"352600",27,16,1,0,"c5","c4","c5","c5","c5","c5","c5","c4"
"352620",27,22,1,1,"c5","c5","c67","c67","c67","c67","c5","c5"
"352630",27,14,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352640",27,19,1,0,"c5","c5","c5","c5","c5","c5","c5","c5"
"352650",27,9,0,1,"c4","c4","c4","c4","c4","c4","c4","c4"
"352660",27,8,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352670",27,27,6,2,"c5","c5","c67","c67","c67","c67","c5","c5"
"352680",27,26,0,5,"c5","c5","c67","c67","c67","c67","c5","c5"
"352690",27,1,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352700",27,9,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352710",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352720",27,14,0,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"352725",27,27,2,7,"c8","c7","c8","c8","c8","c8","c6","c7"
"352730",27,14,3,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"352740",23,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352750",27,24,19,1,"c7","c7","c8","c8","c8","c8","c5","c7"
"352760",27,6,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352770",23,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352800",27,18,2,0,"c4","c5","c5","c5","c5","c5","c4","c5"
"352810",27,24,2,1,"c5","c5","c67","c67","c67","c67","c5","c5"
"352820",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352830",27,19,0,0,"c5","c5","c5","c5","c5","c5","c5","c5"
"352840",27,22,1,2,"c8","c8","c8","c8","c8","c8","c5","c8"
"352850",27,5,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352860",13,0,0,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"352870",17,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352885",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"352890",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352900",27,14,2,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352910",27,18,0,1,"c5","c5","c5","c5","c5","c5","c4","c5"
"352930",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352940",27,7,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"352950",27,0,0,0,"c4","c3","c4","c4","c4","c4","c5","c3"
"352960",27,16,1,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"352965",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"352980",27,16,1,0,"c5","c4","c5","c5","c5","c5","c5","c4"
"353000",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353010",27,25,3,1,"c8","c5","c8","c8","c8","c8","c6","c5"
"353020",27,6,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"353030",27,15,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353040",27,25,4,1,"c5","c5","c67","c67","c67","c67","c5","c5"
"353050",27,13,0,1,"c4","c4","c4","c4","c4","c4","c4","c4"
"353060",27,26,5,0,"c7","c7","c8","c8","c8","c8","c5","c7"
"353070",27,23,4,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"353080",27,24,3,1,"c5","c7","c8","c8","c8","c8","c5","c7"
"353100",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353110",14,1,0,0,"c4","c2","c3","c3","c3","c3","c4","c2"
"353130",27,14,0,0,"c5","c4","c5","c5","c5","c5","c4","c4"
"353140",27,6,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353150",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353160",27,12,1,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"353170",27,13,2,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353180",27,14,3,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"353190",27,23,2,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"353205",27,0,0,0,"c4","c4","c4","c4","c4","c4","c2","c4"
"353215",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353220",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353240",27,11,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"353250",26,4,1,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"353260",27,17,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"353270",23,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353280",27,23,2,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"353282",12,7,0,0,"c2","c2","c2","c2","c2","c2","c2","c2"
"353284",27,13,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353286",27,18,1,1,"c5","c5","c67","c67","c67","c67","c5","c5"
"353290",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353300",27,6,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353310",27,4,0,0,"c4","c5","c5","c5","c5","c5","c4","c5"
"353320",27,24,2,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"353330",27,14,0,0,"c5","c5","c5","c5","c5","c5","c5","c5"
"353340",27,25,2,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"353350",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353370",27,9,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353390",27,23,0,2,"c5","c5","c67","c67","c67","c67","c5","c5"
"353400",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353420",27,13,0,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"353430",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353440",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"353450",23,3,0,0,"c4","c5","c5","c5","c5","c5","c4","c5"
"353460",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353470",27,4,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353475",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353490",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353500",27,25,1,1,"c5","c5","c5","c5","c5","c5","c5","c5"
"353510",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353520",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353530",27,17,1,0,"c5","c4","c67","c67","c67","c67","c4","c4"
"353550",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353560",27,24,3,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"353570",27,18,1,1,"c4","c5","c5","c5","c5","c5","c5","c5"
"353580",27,14,0,1,"c8","c4","c8","c8","c8","c8","c5","c4"
"353590",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353600",27,8,0,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"353610",27,12,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353625",27,24,14,1,"c7","c5","c8","c8","c8","c8","c5","c5"
"353630",27,16,0,0,"c4","c5","c5","c5","c5","c5","c4","c5"
"353640",27,12,2,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"353650",27,26,0,5,"c5","c5","c67","c67","c67","c67","c5","c5"
"353657",27,6,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"353660",27,4,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353670",27,25,6,0,"c5","c7","c8","c8","c8","c8","c4","c7"
"353690",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353710",27,6,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"353715",23,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353720",16,5,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"353730",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353740",27,11,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353760",27,4,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353770",23,6,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"353780",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353790",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353800",27,17,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"353810",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"353830",16,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353850",27,2,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353870",27,23,1,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"353880",27,12,0,1,"c4","c4","c4","c4","c4","c4","c4","c4"
"353890",27,0,0,0,"c3","c3","c3","c3","c3","c3","c5","c3"
"353900",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353910",27,12,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"353920",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353930",27,25,2,0,"c5","c5","c67","c67","c67","c67","c4","c5"
"353940",27,16,1,0,"c5","c4","c67","c67","c67","c67","c4","c4"
"353950",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353960",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"353980",27,26,5,0,"c7","c7","c8","c8","c8","c8","c6","c7"
"353990",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354000",27,18,1,0,"c5","c4","c5","c5","c5","c5","c4","c4"
"354010",27,17,0,1,"c4","c5","c5","c5","c5","c5","c4","c5"
"354020",27,19,2,0,"c5","c4","c67","c67","c67","c67","c5","c4"
"354025",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354030",27,13,0,1,"c4","c4","c4","c4","c4","c4","c4","c4"
"354040",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354050",22,6,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354060",27,16,4,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"354070",27,7,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354075",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354080",27,26,1,4,"c5","c5","c67","c67","c67","c67","c5","c5"
"354085",27,1,0,1,"c4","c4","c4","c4","c4","c4","c4","c4"
"354100",23,4,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354105",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354110",23,7,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354120",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354130",27,5,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"354140",27,16,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354150",27,5,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"354160",27,6,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354165",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354170",23,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354180",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354200",16,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354210",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354220",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354230",26,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354240",27,24,1,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"354250",27,24,0,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"354260",16,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354270",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354280",23,6,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"354290",27,7,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354300",27,12,0,0,"c5","c4","c5","c5","c5","c5","c4","c4"
"354310",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354323",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354325",27,13,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354330",27,0,0,0,"c4","c4","c5","c5","c5","c5","c5","c4"
"354340",27,26,13,2,"c7","c7","c8","c8","c8","c8","c5","c7"
"354350",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354380",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354390",27,12,1,0,"c4","c4","c5","c5","c5","c5","c5","c4"
"354400",27,2,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354410",27,23,1,0,"c5","c5","c67","c67","c67","c67","c4","c5"
"354420",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354425",15,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354430",27,10,2,0,"c4","c7","c67","c67","c67","c67","c4","c7"
"354440",27,12,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354450",27,14,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354460",27,9,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354470",27,8,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354480",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354490",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354500",13,4,0,0,"c4","c2","c4","c4","c4","c4","c4","c2"
"354510",27,22,23,0,"c7","c7","c8","c8","c8","c8","c5","c7"
"354515",27,9,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354520",27,1,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"354530",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354540",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354550",23,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354560",27,23,2,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"354570",27,12,2,0,"c7","c4","c67","c67","c67","c67","c5","c4"
"354580",27,3,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"354600",27,12,0,0,"c5","c5","c5","c5","c5","c5","c5","c5"
"354610",27,19,1,2,"c5","c5","c5","c5","c5","c5","c4","c5"
"354620",27,2,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354625",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354630",27,3,0,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"354640",27,11,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354650",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354660",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354670",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354680",27,22,0,2,"c5","c5","c67","c67","c67","c67","c5","c5"
"354690",27,0,0,0,"c3","c4","c4","c4","c4","c4","c4","c4"
"354700",27,15,1,0,"c5","c4","c67","c67","c67","c67","c5","c4"
"354710",16,7,0,0,"c5","c5","c5","c5","c5","c5","c5","c5"
"354720",27,17,0,0,"c5","c5","c5","c5","c5","c5","c5","c5"
"354730",27,16,1,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"354740",27,26,1,2,"c5","c5","c5","c5","c5","c5","c5","c5"
"354750",27,10,1,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"354760",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354765",27,15,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"354770",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354780",27,25,0,2,"c8","c5","c8","c8","c8","c8","c5","c5"
"354800",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"354805",27,23,1,2,"c5","c5","c67","c67","c67","c67","c5","c5"
"354810",27,23,1,0,"c5","c5","c67","c67","c67","c67","c4","c5"
"354820",27,16,0,2,"c4","c4","c5","c5","c5","c5","c4","c4"
"354830",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354840",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354850",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354860",27,9,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354870",27,26,12,0,"c7","c7","c8","c8","c8","c8","c5","c7"
"354880",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354890",27,20,2,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"354900",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354910",27,25,1,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"354920",27,14,0,0,"c5","c4","c5","c5","c5","c5","c4","c4"
"354925",27,17,1,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"354930",27,0,0,0,"c3","c3","c3","c3","c3","c3","c5","c3"
"354940",27,13,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"354950",27,0,0,0,"c4","c3","c4","c4","c4","c4","c5","c3"
"354970",27,25,1,3,"c5","c8","c8","c8","c8","c8","c5","c8"
"354980",27,23,1,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"354990",27,22,6,0,"c7","c7","c8","c8","c8","c8","c4","c7"
"354995",23,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355000",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355010",27,15,0,1,"c4","c5","c5","c5","c5","c5","c4","c5"
"355020",27,12,0,1,"c4","c4","c4","c4","c4","c4","c4","c4"
"355030",27,25,9,0,"c7","c7","c8","c8","c8","c8","c5","c7"
"355040",27,5,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"355060",27,1,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355080",27,20,1,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"355090",27,9,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355100",3,0,0,0,"c2","c2","c2","c2","c2","c2","c2","c2"
"355110",19,5,0,0,"c4","c2","c4","c4","c4","c4","c4","c2"
"355120",27,18,0,1,"c5","c5","c5","c5","c5","c5","c4","c5"
"355130",27,26,27,0,"c7","c7","c8","c8","c8","c8","c5","c7"
"355140",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355150",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"355160",27,9,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355170",27,23,2,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"355190",27,9,0,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"355210",27,9,1,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"355220",27,17,2,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"355230",27,17,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"355240",27,26,6,3,"c7","c7","c8","c8","c8","c8","c5","c7"
"355250",27,16,1,0,"c6","c4","c67","c67","c67","c67","c5","c4"
"355255",27,22,2,1,"c5","c5","c67","c67","c67","c67","c5","c5"
"355260",27,9,0,1,"c4","c4","c4","c4","c4","c4","c4","c4"
"355270",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355280",27,18,2,1,"c5","c5","c67","c67","c67","c67","c5","c5"
"355290",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355300",27,15,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"355310",27,5,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355320",27,0,0,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"355330",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355350",16,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355360",27,25,17,7,"c7","c8","c8","c8","c8","c8","c5","c8"
"355365",27,9,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355370",27,9,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355380",27,5,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355385",27,15,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"355390",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355400",27,14,0,0,"c4","c5","c5","c5","c5","c5","c4","c5"
"355410",27,12,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355420",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355430",16,7,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"355440",27,12,0,0,"c4","c5","c5","c5","c5","c5","c4","c5"
"355450",27,10,1,0,"c5","c4","c5","c5","c5","c5","c5","c4"
"355465",27,17,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"355470",27,12,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355475",27,0,0,0,"c3","c4","c4","c4","c4","c4","c4","c4"
"355480",26,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355490",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355495",27,0,0,0,"c3","c3","c3","c3","c3","c3","c5","c3"
"355500",27,1,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355510",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"355520",27,26,26,1,"c7","c7","c8","c8","c8","c8","c5","c7"
"355530",27,16,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"355535",27,2,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355540",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355550",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355560",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355570",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355580",27,13,1,0,"c4","c7","c67","c67","c67","c8","c4","c7"
"355590",27,12,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"355610",27,17,0,0,"c5","c5","c5","c5","c5","c5","c4","c5"
"355620",27,25,3,1,"c5","c5","c67","c67","c67","c67","c5","c5"
"355630",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"355640",27,26,15,0,"c7","c5","c67","c67","c67","c8","c5","c5"
"355645",27,13,2,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355650",27,9,1,0,"c5","c4","c5","c5","c5","c5","c5","c4"
"355660",27,10,1,0,"c4","c4","c5","c5","c5","c5","c4","c4"
"355670",27,15,0,2,"c8","c4","c8","c8","c8","c8","c5","c4"
"355680",27,10,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355690",27,19,2,1,"c5","c4","c5","c5","c5","c5","c4","c4"
"355695",27,11,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355700",27,0,0,0,"c4","c4","c4","c4","c4","c4","c5","c4"
"355710",27,8,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355715",27,7,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355720",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"355730",27,20,2,0,"c5","c5","c67","c67","c67","c67","c5","c5"
"410010",0,0,0,0,"c2","c2","c2","c2","c2","c2","c2","c2"
"410020",27,13,9,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410030",27,16,12,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410040",27,1,1,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410045",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410050",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410060",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410070",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410080",0,0,0,0,"c2","c2","c2","c2","c2","c2","c2","c2"
"410090",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410100",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410105",27,0,0,0,"c4","c4","c4","c4","c4","c4","c4","c4"
"410110",0,0,0,0,"c2","c2","c2","c2","c2","c2","c2","c2"
